desc,titre,url,ville
"Coordinates :  40°26′42″N   79°57′23″W ﻿ / ﻿ 40.445116°N 79.956442°W ﻿ /  40.445116; -79.956442 
",Soldiers and Sailors Memorial Hall and Museum,https://en.wikipedia.org/wiki/Soldiers_and_Sailors_Memorial_Hall_and_Museum,2
"The  U.S. Army Museum of Hawai ʻ i  is housed inside  Battery Randolph , a former  coastal artillery  battery, located at  Fort DeRussy Military Reservation . The  museum 's collection contains some  World War II  armor pieces, an  AH-1 Cobra   helicopter , and small arms indoors, as well as the battery itself.  The battery's main guns were scrapped prior to the inception of the museum.
",U.S. Army Museum of Hawaii,https://en.wikipedia.org/wiki/U._S._Army_Museum_of_Hawaii,2
"The  Guggenheim Museum Bilbao  is a  museum  of modern and contemporary art designed by Canadian-American architect  Frank Gehry , and located in  Bilbao ,  Basque Country ,  Spain . The museum was inaugurated on 18 October 1997 by  King   Juan Carlos I  of Spain. Built alongside the  Nervion River , which runs through the city of Bilbao to the  Cantabrian Sea , it is one of several museums belonging to the  Solomon R. Guggenheim Foundation  and features permanent and visiting exhibits of works by Spanish and international artists. It is one of the  largest  museums in Spain.
",Guggenheim Museum Bilbao,https://en.wikipedia.org/wiki/Guggenheim_Museum_Bilbao,2
"The  Guggenheim Museums  are a group of museums in different parts of the world established (or proposed to be established) by the  Solomon R. Guggenheim Foundation .
",List of Guggenheim Museums,https://en.wikipedia.org/wiki/List_of_Guggenheim_Museums,2
"Fort MacArthur  is a former  United States Army  installation in  San Pedro, Los Angeles, California  (now the  port  community of  Los Angeles ). A small section remains in military use by the  United States Air Force  as a housing and administrative annex of  Los Angeles Air Force Base . The fort is named after  Lieutenant General Arthur MacArthur . His son,  Douglas MacArthur , would later command American forces in the Pacific during  World War II .
",Fort MacArthur,https://en.wikipedia.org/wiki/Fort_MacArthur,2
"The  General George S. Patton Memorial Museum , in  Chiriaco Summit, California , is a  museum  erected in tribute to General  George S. Patton  on the site of the entrance of  Camp Young , part of the  Desert Training Center  of  World War II .
",General George S. Patton Memorial Museum,https://en.wikipedia.org/wiki/General_George_S._Patton_Memorial_Museum,2
"The  African American Military History Museum , also known as  East Sixth Street USO Building , was constructed in 1942 as a  USO Club  for  African American   soldiers  who were stationed at  Camp Shelby . The structure is located in  Hattiesburg, Mississippi  and was added to the  National Register of Historic Places  in 2004 and was designated a  Mississippi Landmark  in 2010.
",African American Military History Museum,https://en.wikipedia.org/wiki/African_American_Military_History_Museum,2
"The  Washington National Guard Museum , also known as  The Arsenal Museum , is a  military museum  of the  Washington National Guard .  It is located at the Washington National Guard headquarters at  Camp Murray , visible from  Interstate 5  near  Lakewood, Washington .
",Washington National Guard Museum,https://en.wikipedia.org/wiki/Washington_National_Guard_Museum,2
"Camp Withycombe , located in  Clackamas County, Oregon , [1]  United States, was originally established as  Camp Benson  after Governor  Frank W. Benson , but was later renamed Camp Withycombe during  World War I  for Governor  James Withycombe . [2] 
",Camp Withycombe,https://en.wikipedia.org/wiki/Camp_Withycombe,2
"The  Vatican Museums  ( Italian :  Musei Vaticani ;  Latin :  Musea Vaticana ) are  Christian  and  art museums  located within the city boundaries of the  Vatican City . They display works from the immense collection amassed by  popes  throughout the centuries including several of the most renowned  Roman sculptures  and most important masterpieces of  Renaissance art  in the world. The museums contain roughly 70,000 works, of which 20,000 are on display, [3]  and currently employ 640 people who work in 40 different administrative, scholarly, and restoration departments. [4] 
",Vatican Museums,https://en.wikipedia.org/wiki/Vatican_Museums,2
"The  Aaron Copland School of Music  is one of the oldest and most distinguished departments at  Queens College , founded when the College opened in 1937.
",Aaron Copland School of Music,https://en.wikipedia.org/wiki/Aaron_Copland_School_of_Music,2
"The  Hirshhorn Museum and Sculpture Garden  is an  art museum  beside the  National Mall , in  Washington, D.C. , the  United States . The museum was initially endowed during the 1960s with the permanent art collection of  Joseph H. Hirshhorn . It was designed by  architect   Gordon Bunshaft  and is part of the  Smithsonian Institution . It was conceived as the United States' museum of  contemporary  and  modern art  and currently focuses its collection-building and exhibition-planning mainly on the post– World War II  period, with particular emphasis on art made during the last 50 years. [2] 
",Hirshhorn Museum and Sculpture Garden,https://en.wikipedia.org/wiki/Hirshhorn_Museum,2
"81st Street–Museum of Natural History  is a local  station  on the  IND Eighth Avenue Line  of the  New York City Subway . It is served by the  B  on weekdays, the  C  train at all times except nights, and the  A  train during late nights only.
",81st Street–Museum of Natural History (IND Eighth Avenue Line),https://en.wikipedia.org/wiki/81st_Street_%E2%80%93_Museum_of_Natural_History_(IND_Eighth_Avenue_Line),2
"FusionArts Museum (s), first founded at 57  Stanton Street  on  Manhattan 's  Lower East Side  are a series of curated exhibition spaces dedicated to the exhibition and archiving of ""fusion art"". The museum was and remains at its successive locations a  not-for-profit   gallery  operated by  Converging Arts Media Organization , a not-for-profit arts organization whicj promotes emerging  American  and international fusion artists.  Though the initial space in  Manhattan   was converted into a commercial art gallery in 2012 [1]  and is currently not operating as a Fusionarts museum other spaces in Prague, Czech, Republic and Easton, Pennsylvania are.
",FusionArts Museums,https://en.wikipedia.org/wiki/FusionArts_Museums,2
"The  National Guard Museum of New Jersey  is headquartered in  Sea Girt , with an Artillery Annex in located in  Lawrenceville ,  New Jersey , and operates under the auspices of the  New Jersey Department of Military and Veterans Affairs .
",National Guard Militia Museum of New Jersey,https://en.wikipedia.org/wiki/National_Guard_Militia_Museum_of_New_Jersey,2
"The  Mississippi Armed Forces Museum  is located at  Camp Shelby , approximately 12 miles (19 km) south of  Hattiesburg, Mississippi . The Armed Forces Museum serves as the  military history   museum  for the State of Mississippi. It is a member of the Army Museum System. [3] 
",Mississippi Armed Forces Museum,https://en.wikipedia.org/wiki/Mississippi_Armed_Forces_Museum,2
"The  Kentucky Historical Society  (KHS), originally established in 1836 as a private organization, is an agency of the Kentucky state government that ""collects, preserves, conserves, interprets and shares information, memories and materials from Kentucky's past to assist those interested in exploring and preserving that heritage"". [1]  The KHS history campus, located in downtown  Frankfort, Kentucky , includes the Thomas D. Clark Center for Kentucky History, the  Old State Capitol  and the Kentucky Military History Museum at the State Arsenal.
",Kentucky Historical Society,https://en.wikipedia.org/wiki/Kentucky_Military_History_Museum,2
Route map : ,Fifth Avenue,"https://en.wikipedia.org/wiki/Museum_Mile,_New_York",2
"The  muskox  ( Ovibos moschatus ), also spelled  musk ox  and  musk-ox  (in  Inuktitut :  ᐅᒥᖕᒪᒃ, umingmak ), is an  Arctic   hoofed mammal  of the family  Bovidae , [6]  noted for its thick coat and for the strong odor emitted during the seasonal rut by males, from which its name derives. This  musky odor  is used to attract females during  mating season . Its  Inuktitut  name ""umingmak"" translates to ""the bearded one"". [7]  Muskoxen primarily live in  Greenland  and the  Canadian Arctic  of the  Northwest Territories  and  Nunavut , [8]  with small introduced populations in the  American state  of  Alaska , the  Canadian territory  of  Yukon , the  Scandinavian Peninsula  and  Siberia .
",Muskox,https://en.wikipedia.org/wiki/Musk_ox,2
"The  Carnegie Museum of Art , located in the  Oakland  neighborhood of  Pittsburgh, Pennsylvania , is an  art museum  founded in 1895 by the  Pittsburgh-based   industrialist   Andrew Carnegie . [1]  The museum holds a distinguished collection of contemporary art, including film and video works. The museum was the first museum in the United States with a strong focus on contemporary art. As instructed by its founder  Andrew Carnegie  at the inception of the Carnegie International in 1896, the museum has been organizing many contemporary exhibitions that showcase the ""Old Masters of tomorrow"". [2]  Today, it's one of the most dynamic major art institutions in the country.
",Carnegie Museum of Art,https://en.wikipedia.org/wiki/Carnegie_Museum_of_Art,2
"The  California State Military Museum  was the official  Military museum  of the State of California. It was located in the  Old Sacramento State Historic Park  at 1119 Second Street.  A new site is under development and the museum is expected to reopen by 2019.
",California State Military Museum,https://en.wikipedia.org/wiki/California_State_Military_Museum,2
"The U.S. Army  Airborne & Special Operations Museum  ( ASOM ) is part of the  United States Army   Museum  System. Located near  Fort Bragg ,  Fayetteville, North Carolina , it has been open to the public since 2000.
",Airborne & Special Operations Museum,https://en.wikipedia.org/wiki/Airborne_%26_Special_Operations_Museum,2
"The  General George Patton Museum of Leadership  is a museum in  Fort Knox ,  Kentucky , dedicated to the memory of General  George S. Patton , Jr., and his role as a leader from  World War I  to the present day. The museum is administered by the U.S. Army Cadet Command,  Fort Knox  and the U.S. Army Training and Doctrine Command.
",General George Patton Museum of Leadership,https://en.wikipedia.org/wiki/General_George_Patton_Museum_of_Leadership,2
"Lewis Army Museum  (originally  Fort Lewis Military Museum ) is a  military   museum  at  Fort Lewis  in  the state of Washington , U.S. It is housed in the historic former  Red Shield Inn , which is listed on the  National Register of Historic Places  (NRHP) and can be seen prominently from  Interstate 5 . It is the only certified  U.S. Army  museum on the  West Coast . [2] 
",Lewis Army Museum,https://en.wikipedia.org/wiki/Lewis_Army_Museum,2
"Fort George G. Meade [2]  is a  United States Army  installation located in  Maryland , that includes the  Defense Information School , the  Defense Media Activity , the  United States Army Field Band , and the headquarters of  United States Cyber Command , the  National Security Agency , the  Defense Courier Service , and  Defense Information Systems Agency  headquarters. It is named for  George G. Meade , a general from the U.S.  Civil War , who served as commander of the  Army of the Potomac . The fort's smaller  census-designated place  includes support facilities such as schools, housing, and the offices of the  Military Intelligence Civilian Excepted Career Program (MICECP) .
",Fort George G. Meade,https://en.wikipedia.org/wiki/Fort_George_G._Meade_Museum,2
"The  United States Military Academy  ( USMA ), also known as  West Point ,  Army ,  Army West Point , [6]   The Academy , or simply  The Point , is a four-year  federal service academy  in  West Point, New York . It was originally established as a fort that sits on strategic high ground overlooking the  Hudson River  with a scenic view, 50 miles (80 km) north of  New York City . It is one of the four U.S. military service academies, and one of  the five U.S.   service academies .
",United States Military Academy,https://en.wikipedia.org/wiki/United_States_Military_Academy,2
"Don F. Pratt Memorial Museum  is an official U.S. Army Museum located in Building 5702 on Tennessee Avenue at  Fort Campbell ,  Kentucky . Military artifacts and memorabilia are available to touch and view at the museum which features interior and exterior exhibits that help visitors better reflect on military history. Included are helicopters, planes, jeeps, trucks, tanks, captured enemy weapons and equipment from  World War II , the  Korean War ,  Vietnam , the  Persian Gulf War ,  Operation Iraqi Freedom  and  Operation Enduring Freedom  in Afghanistan.  Artifacts on exhibit include a recruiter's jeep from the 1970s and items which had belonged high-ranking  Nazi  officials including  Adolf Hitler ,  Hermann Göring  and  Julius Streicher , captured by the 101st Airborne Division in 1945 in  Berchtesgaden . The main museum theme focuses on the history of  Fort Campbell  and the  101st Airborne Division , but also visitors experience some of this by stepping inside a restored  CG-4A cargo glider . The museum also has exhibits dedicated to the  11th Airborne Division ,  5th Special Forces Group ,  160th Special Operations Aviation Regiment , and the 12th, 14th, and 20th Armored Divisions which trained at Fort Campbell during   World War II .
",Don F. Pratt Memorial Museum,https://en.wikipedia.org/wiki/Don_F._Pratt_Memorial_Museum,2
"The  82nd Airborne Division War Memorial Museum  is a museum located at Ardennes and Gela Streets on the  Fort Bragg  Army base.  Established in 1945, the museum  chronicles the history of the  82nd Airborne Division  from 1917 to the present including  World War I ,  World War II ,  Vietnam War , and  Persian Gulf Wars  as well as campaigns in Grenada, Panama,  Operation Golden Pheasant ,  Operation Restore Hope  and  Operation Enduring Freedom . [1]   The museum is open to the public but photo id and a vehicle search is required to enter  Fort Bragg . [2] 
",82nd Airborne Division War Memorial Museum,https://en.wikipedia.org/wiki/82nd_Airborne_Division_War_Memorial_Museum,2
"The  1st Infantry Division Museum  is a museum located on  Fort Riley  in  Kansas , United States.
",1st Infantry Division Museum,https://en.wikipedia.org/wiki/1st_Infantry_Division_Museum,2
"Coordinates :  37°14′36″N   77°20′46″W ﻿ / ﻿ 37.24333°N 77.34611°W ﻿ /  37.24333; -77.34611 
",United States Army Women's Museum,https://en.wikipedia.org/wiki/United_States_Army_Women%27s_Museum,2
"The  U.S. Army Transportation Museum  is a  United States Army   museum  of  vehicles  and other  transportation -related equipment and  memorabilia . It is located on the grounds of  Fort Eustis ,  Virginia , in  Newport News , on the  Virginia Peninsula .
",U.S. Army Transportation Museum,https://en.wikipedia.org/wiki/U.S._Army_Transportation_Museum,2
"The Center for Muslim-Jewish Engagement [1]  ( CMJE ) is a faith-based  coalition  whose stated mission is to ""promote dialogue, understanding and grassroots, congregational and academic partnerships among the oldest and the newest of the  Abrahamic faiths  while generating a contemporary understanding in this understudied area and creating new tools for  interfaith  communities locally, nationally and beyond."" [2] 
",Center for Muslim-Jewish Engagement,https://en.wikipedia.org/wiki/Center_for_Muslim-Jewish_Engagement,2
"The  National Museum of the United States Navy , or  U.S. Navy Museum  for short, is the  flagship   museum  of the  United States Navy  and is located in the former Breech Mechanism Shop of the old  Naval Gun Factory  on the grounds of the  Washington Navy Yard  in  Washington, D.C. , United States.
",National Museum of the United States Navy,https://en.wikipedia.org/wiki/U.S._Navy_Museum,2
"The  Empire State Aerosciences Museum  (commonly referred to as  ESAM ) is a  non-profit   museum  which strives to ""educate, entertain and excite with experiences in air and space"". Established in 1984 and chartered by the  New York State Department of Education , the museum is located on 27 acres (110,000 m 2 ) of land on the western perimeter of the  Schenectady County Airport  in  Glenville, New York ,  United States . [1] 
",Empire State Aerosciences Museum,https://en.wikipedia.org/wiki/Empire_State_Aerosciences_Museum,2
"A  mobile museum  is a museum  educational outreach  program that bring the  museum  to the people rather than vice versa. [1]  Typically they can be in  Recreational Vehicles  (RVs) or  trucks / trailers  that drive to  schools ,  libraries  and rural events. Their business model is to use grant or donor support, as they goal is to make the museum exhibit accessible to underserved populations. [2]  Below are some examples of mobile museums.
",Mobile museum,https://en.wikipedia.org/wiki/Mobile_museums_(in_RVs),2
"The  Bulletin of the American Museum of Natural History  is a  peer-reviewed   scientific journal  in the fields of  zoology ,  paleontology , and  geology . It is part of a group of journals published by the  American Museum of Natural History , in which context it is commonly referred to as the  Bulletin  to distinguish it from other series of journals published by the museum.
",Bulletin of the American Museum of Natural History,https://en.wikipedia.org/wiki/Bulletin_of_the_American_Museum_of_Natural_History,2
"Museology  or  museum studies  is the study of  museums . It explores the history of museums and their role in society, as well as the activities they engage in, including  curating ,  preservation , public programming, and  education .
",Museology,https://en.wikipedia.org/wiki/Museology,2
"The Night at the Museum , published in 1993, is a  children's   picture book  written and illustrated by  Croatian  illustrator  Milan Trenc . This book is Trenc's best known title, and in 2006 was produced as a feature film titled  Night at the Museum . In 2006, the movie was novelized by Leslie Goldman as a  book for young adults .
",The Night at the Museum,https://en.wikipedia.org/wiki/The_Night_at_the_Museum,2
"Night at the Museum  is a 2006 American  fantasy - comedy film  directed by  Shawn Levy  and written by  Robert Ben Garant  and  Thomas Lennon , based on the 1993  children's book of the same name  by  Croatian  illustrator  Milan Trenc . The film stars  Ben Stiller  as Larry Daley, a  divorced  father who applies for a job as a  night watchman  at New York City's  American Museum of Natural History  and subsequently discovers that the exhibits, animated by a magical  Egyptian  artifact, come to life at night.
",Night at the Museum,https://en.wikipedia.org/wiki/Night_at_the_Museum,2
"The  Natural History Museum  in London is a  natural history museum  that exhibits a vast range of specimens from various segments of  natural history . It is one of three major  museums  on  Exhibition Road  in  South Kensington , the others being the  Science Museum  and the  Victoria and Albert Museum . The Natural History Museum's main frontage, however, is on  Cromwell Road .
","Natural History Museum, London","https://en.wikipedia.org/wiki/Natural_History_Museum,_London",2
